epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
76,0.31598609685897827,0.5621263980865479,0.3266439735889435,0.5715277791023254
77,0.3153916597366333,0.5615974068641663,0.32697468996047974,0.5718169808387756
78,0.3150201141834259,0.5612665414810181,0.32608744502067566,0.571040689945221
79,0.31446728110313416,0.5607737898826599,0.3242971897125244,0.5694709420204163
80,0.31428563594818115,0.5606118440628052,0.3243659734725952,0.5695313215255737
81,0.3146476745605469,0.5609346628189087,0.32390955090522766,0.569130539894104
82,0.31354087591171265,0.5599471926689148,0.32450398802757263,0.5696524977684021
83,0.3132143020629883,0.559655487537384,0.32810139656066895,0.5728013515472412
84,0.3132523000240326,0.559689462184906,0.3336293399333954,0.5776065587997437
85,0.3126565217971802,0.5591569542884827,0.3257179856300354,0.5707170963287354
86,0.3122512400150299,0.5587944388389587,0.32523369789123535,0.5702926516532898
87,0.3120019733905792,0.5585713982582092,0.3241228759288788,0.5693178772926331
88,0.3112867772579193,0.5579308271408081,0.32857730984687805,0.5732166171073914
89,0.31116965413093567,0.5578258037567139,0.32812607288360596,0.5728228688240051
90,0.31044021248817444,0.5571715831756592,0.32372739911079407,0.5689704418182373
91,0.3105311691761017,0.5572532415390015,0.32438787817955017,0.5695505738258362
92,0.31023210287094116,0.5569848418235779,0.3241988718509674,0.5693846344947815
93,0.30942538380622864,0.5562601685523987,0.32369464635849,0.5689416527748108
94,0.3094577193260193,0.5562891960144043,0.32496169209480286,0.5700541138648987
95,0.3089057207107544,0.5557928681373596,0.32325005531311035,0.5685508251190186
96,0.30903497338294983,0.5559090971946716,0.32619744539260864,0.5711369514465332
97,0.3081706166267395,0.5551311373710632,0.325232595205307,0.5702916383743286
98,0.30774790048599243,0.5547503232955933,0.3243675231933594,0.5695326924324036
99,0.3082549273967743,0.5552070736885071,0.32387977838516235,0.5691043734550476
100,0.3072780668735504,0.5543266534805298,0.324401319026947,0.5695623755455017
101,0.3067859709262848,0.5538825988769531,0.3242133557796478,0.5693973302841187
102,0.30719539523124695,0.5542520880699158,0.3250909149646759,0.5701674222946167
103,0.30610981583595276,0.5532718896865845,0.32495027780532837,0.5700441002845764
104,0.30539774894714355,0.5526280403137207,0.32499030232429504,0.5700792074203491
105,0.30565840005874634,0.5528637766838074,0.32517996430397034,0.5702455043792725
106,0.3060167133808136,0.5531877279281616,0.3243066370487213,0.56947922706604
107,0.30513936281204224,0.5523942112922668,0.3241719901561737,0.5693610310554504
108,0.30525320768356323,0.5524972081184387,0.32482510805130005,0.5699343085289001
109,0.3046947717666626,0.5519916415214539,0.3232179284095764,0.568522572517395
110,0.30378660559654236,0.5511683821678162,0.32799232006073,0.5727061629295349
111,0.3036588728427887,0.5510525107383728,0.323592871427536,0.5688522458076477
112,0.30358394980430603,0.5509845018386841,0.3238687217235565,0.5690946578979492
113,0.3032587170600891,0.5506892800331116,0.3258468806743622,0.5708299875259399
114,0.3029564917087555,0.5504148006439209,0.3450351059436798,0.5873968601226807
115,0.3027627170085907,0.5502387881278992,0.3307188153266907,0.5750815868377686
116,0.30230072140693665,0.5498188138008118,0.32706791162490845,0.5718985199928284
117,0.3016536831855774,0.5492300391197205,0.3290252089500427,0.5736071467399597
118,0.3029521107673645,0.5504108667373657,0.3269309997558594,0.5717787742614746
119,0.3021180331707001,0.549652636051178,0.3231455683708191,0.5684589147567749
120,0.3008492588996887,0.5484972596168518,0.32396650314331055,0.5691805481910706
121,0.3009435534477234,0.5485832095146179,0.3240496814250946,0.5692536234855652
122,0.3007998466491699,0.5484521985054016,0.3281008005142212,0.5728008151054382
123,0.30075663328170776,0.5484127998352051,0.32581549882888794,0.5708025097846985
124,0.300716757774353,0.5483765006065369,0.3300958573818207,0.5745396614074707
125,0.29984933137893677,0.5475850105285645,0.3251093924045563,0.5701836347579956
126,0.2994708716869354,0.5472393035888672,0.3298618793487549,0.5743359923362732
127,0.2990266680717468,0.5468332767486572,0.323508620262146,0.5687781572341919
128,0.29930201172828674,0.5470849871635437,0.32538342475891113,0.5704239010810852
129,0.29897433519363403,0.5467854738235474,0.3239266574382782,0.5691455602645874
130,0.29803267121315,0.54592365026474,0.32883232831954956,0.5734390020370483
131,0.29815495014190674,0.546035647392273,0.32695314288139343,0.5717981457710266
132,0.2978917956352234,0.5457946062088013,0.3243868350982666,0.5695496797561646
133,0.29778096079826355,0.5456930994987488,0.32589542865753174,0.5708724856376648
134,0.29742810130119324,0.5453696846961975,0.3242216110229492,0.5694046020507812
135,0.2970128655433655,0.5449888706207275,0.3254765272140503,0.5705054998397827
136,0.29687264561653137,0.5448602437973022,0.32535797357559204,0.5704015493392944
137,0.29679208993911743,0.544786274433136,0.32396453619003296,0.5691788196563721
138,0.295847088098526,0.543918251991272,0.32682910561561584,0.5716896653175354
139,0.2964257597923279,0.5444499850273132,0.32502469420433044,0.5701093673706055
140,0.29568392038345337,0.5437682867050171,0.3248122036457062,0.5699229836463928
141,0.2950414717197418,0.5431771874427795,0.32554683089256287,0.5705671310424805
142,0.2955513000488281,0.5436462759971619,0.32499924302101135,0.5700870156288147
143,0.2949467897415161,0.5430900454521179,0.3358512818813324,0.5795267820358276
144,0.29485172033309937,0.5430024862289429,0.3392261862754822,0.5824312567710876
145,0.29422450065612793,0.5424246191978455,0.3255927860736847,0.5706073641777039
146,0.29440850019454956,0.5425941944122314,0.3252407908439636,0.5702988505363464
147,0.2950918972492218,0.5432236194610596,0.3282555341720581,0.5729358792304993
148,0.2944076657295227,0.5425934195518494,0.32938382029533386,0.5739196538925171
149,0.2930293381214142,0.5413218140602112,0.32890766859054565,0.5735046863555908
150,0.2941643297672272,0.5423691868782043,0.3250885307788849,0.5701653361320496
151,0.29316407442092896,0.5414462685585022,0.3247150182723999,0.5698376893997192
152,0.2927812337875366,0.5410926342010498,0.3265942931175232,0.5714842677116394
153,0.2929840683937073,0.5412800312042236,0.3263213336467743,0.5712454319000244
154,0.2923969030380249,0.5407373905181885,0.327543169260025,0.5723138451576233
155,0.2929014563560486,0.5412037372589111,0.3280028700828552,0.5727153420448303
156,0.29129597544670105,0.5397183895111084,0.32549747824668884,0.5705238580703735
157,0.292782723903656,0.5410940051078796,0.326307475566864,0.5712332725524902
158,0.29105013608932495,0.5394906401634216,0.3259466290473938,0.5709173679351807
159,0.2907504439353943,0.5392127633094788,0.3286549150943756,0.5732843279838562
160,0.2912425994873047,0.5396689772605896,0.3264060914516449,0.571319580078125
161,0.2916106581687927,0.5400098562240601,0.3251325190067291,0.5702039003372192
162,0.29030993580818176,0.5388041734695435,0.3261570632457733,0.5711016058921814
163,0.2906423807144165,0.5391125679016113,0.32522112131118774,0.5702816247940063
164,0.29029253125190735,0.5387880206108093,0.3258340060710907,0.5708187222480774
165,0.2895863652229309,0.5381322503089905,0.32636159658432007,0.5712806582450867
166,0.28956666588783264,0.5381139516830444,0.3265285789966583,0.5714268088340759
167,0.28912460803985596,0.5377030372619629,0.33304262161254883,0.5770984292030334
168,0.28965458273887634,0.5381956696510315,0.3278522491455078,0.5725838541984558
169,0.2890755832195282,0.5376574993133545,0.32545921206474304,0.570490300655365
170,0.28985652327537537,0.5383832454681396,0.3266621530056,0.5715436339378357
171,0.2879711985588074,0.5366294980049133,0.3348207473754883,0.5786369442939758
172,0.2884357273578644,0.5370621085166931,0.3362951874732971,0.57990962266922
173,0.2877162992954254,0.5363919138908386,0.32633140683174133,0.5712542533874512
174,0.2879343330860138,0.5365951061248779,0.3271903693675995,0.572005569934845
175,0.28784310817718506,0.5365101099014282,0.33331024646759033,0.5773302912712097
176,0.28786829113960266,0.5365335941314697,0.333136647939682,0.5771799087524414
177,0.28710758686065674,0.535824179649353,0.3297828137874603,0.5742672085762024
178,0.2867666482925415,0.5355059504508972,0.3278716802597046,0.572600781917572
179,0.28645211458206177,0.5352122187614441,0.3299257159233093,0.5743916034698486
180,0.28640058636665344,0.5351640582084656,0.327589213848114,0.5723540782928467
181,0.28657111525535583,0.5353233814239502,0.3269940912723541,0.5718339681625366
182,0.28598666191101074,0.5347771644592285,0.32639408111572266,0.5713090896606445
183,0.2855936884880066,0.5344096422195435,0.3296620547771454,0.5741620063781738
184,0.28515002131462097,0.5339943766593933,0.3271927833557129,0.5720076560974121
185,0.2853749096393585,0.53420490026474,0.3279934227466583,0.5727071166038513
186,0.2853001654148102,0.5341349244117737,0.3279535472393036,0.5726723074913025
187,0.2852014899253845,0.5340425968170166,0.3279701769351959,0.5726867914199829
188,0.28456002473831177,0.5334416627883911,0.34082454442977905,0.583801805973053
189,0.28472208976745605,0.5335935354232788,0.32874706387519836,0.5733646750450134
190,0.2844301760196686,0.5333199501037598,0.32811397314071655,0.5728123188018799
191,0.2841167747974396,0.5330260396003723,0.3297634720802307,0.574250340461731
192,0.28416094183921814,0.5330674648284912,0.32800349593162537,0.5727158784866333
193,0.28334999084472656,0.5323063135147095,0.3340815305709839,0.5779978632926941
194,0.2837953269481659,0.5327244400978088,0.32846155762672424,0.5731156468391418
195,0.2831551730632782,0.5321232676506042,0.32728058099746704,0.5720844268798828
196,0.28330424427986145,0.5322633385658264,0.3294771909713745,0.5740010142326355
197,0.2831888794898987,0.53215491771698,0.32875752449035645,0.5733737945556641
198,0.2827923893928528,0.5317822694778442,0.34320971369743347,0.5858410596847534
199,0.2829408049583435,0.5319218039512634,0.33547669649124146,0.5792034864425659
200,0.28222355246543884,0.5312471389770508,0.327656090259552,0.5724124908447266
201,0.28239676356315613,0.5314101576805115,0.33008334040641785,0.5745288133621216
202,0.28265416622161865,0.5316522717475891,0.3330245912075043,0.5770828127861023
203,0.28130555152893066,0.5303824543952942,0.32729730010032654,0.5720990300178528
204,0.28205084800720215,0.5310845971107483,0.32708677649497986,0.5719150304794312
205,0.2809993326663971,0.5300936698913574,0.3281577527523041,0.5728505253791809
206,0.2810085713863373,0.5301024317741394,0.33049148321151733,0.5748838782310486
207,0.28129658102989197,0.5303739905357361,0.327786386013031,0.5725263357162476
208,0.28097352385520935,0.5300693511962891,0.32630613446235657,0.5712321400642395
209,0.2804208993911743,0.5295478105545044,0.32839730381965637,0.5730595588684082
210,0.28090226650238037,0.5300021171569824,0.32874596118927,0.573363721370697
211,0.28001338243484497,0.5291628837585449,0.33014723658561707,0.5745843648910522
212,0.2799395024776459,0.5290930867195129,0.3332412838935852,0.5772705078125
213,0.2798616886138916,0.5290195345878601,0.33495447039604187,0.5787525177001953
214,0.2800191044807434,0.5291683077812195,0.3331138789653778,0.5771601796150208
215,0.2789980471134186,0.5282026529312134,0.3291129469871521,0.5736836194992065
216,0.27955955266952515,0.5287339091300964,0.33037349581718445,0.5747812390327454
217,0.2792660892009735,0.5284563302993774,0.3360469937324524,0.5796955823898315
218,0.27881568670272827,0.5280299782752991,0.3307098150253296,0.5750737190246582
219,0.279338002204895,0.5285243391990662,0.3316425383090973,0.5758841037750244
220,0.27864474058151245,0.5278680920600891,0.32869791984558105,0.5733218193054199
221,0.2786443829536438,0.5278677344322205,0.32818934321403503,0.5728781223297119
222,0.278856098651886,0.5280682444572449,0.3317010998725891,0.5759350061416626
223,0.27805662155151367,0.5273107290267944,0.3332570493221283,0.5772842168807983
224,0.2776045799255371,0.5268819332122803,0.32902267575263977,0.573604941368103
225,0.27808940410614014,0.5273418426513672,0.3294879198074341,0.5740103721618652
226,0.2779649794101715,0.5272238254547119,0.3305578827857971,0.5749416351318359
227,0.2773120701313019,0.5266042947769165,0.33155784010887146,0.5758106112480164
228,0.2768881916999817,0.5262016654014587,0.33667027950286865,0.5802329182624817
229,0.2766055166721344,0.525933027267456,0.3298257291316986,0.5743045210838318
230,0.2766178846359253,0.5259447693824768,0.33006465435028076,0.5745125412940979
231,0.27716007828712463,0.5264599323272705,0.3305741548538208,0.5749557614326477
232,0.2765346169471741,0.5258656144142151,0.32871219515800476,0.573334276676178
233,0.2764682471752167,0.525802493095398,0.33572444319725037,0.57941734790802
234,0.27609768509864807,0.5254499912261963,0.3318709433078766,0.5760824084281921
235,0.27555420994758606,0.5249325633049011,0.3305719792842865,0.5749538540840149
236,0.27560070157051086,0.5249768495559692,0.33123305439949036,0.5755285024642944
237,0.2760954797267914,0.5254479050636292,0.3360432982444763,0.5796924233436584
238,0.27571919560432434,0.525089681148529,0.3297950327396393,0.5742778182029724
239,0.2758176028728485,0.525183379650116,0.3307361304759979,0.575096607208252
240,0.27509838342666626,0.5244982242584229,0.3302374482154846,0.5746628642082214
241,0.27537426352500916,0.5247611403465271,0.33130836486816406,0.5755939483642578
242,0.2749131917953491,0.5243216156959534,0.3302176296710968,0.5746456384658813
243,0.27496764063835144,0.5243735909461975,0.3301933705806732,0.5746245384216309
244,0.2742568254470825,0.5236953496932983,0.3301432430744171,0.5745809078216553
245,0.2742157280445099,0.5236561298370361,0.3317296504974365,0.5759597420692444
246,0.27543607354164124,0.5248200297355652,0.33070486783981323,0.5750694274902344
247,0.2737079858779907,0.523171067237854,0.3341573476791382,0.578063428401947
248,0.27359649538993835,0.5230644941329956,0.3332942724227905,0.577316403388977
249,0.2736828327178955,0.5231470465660095,0.3339797854423523,0.5779098272323608
250,0.2737622857093811,0.5232229828834534,0.32937973737716675,0.5739161372184753
251,0.27421674132347107,0.5236570835113525,0.3310604393482208,0.5753785371780396
252,0.27325913310050964,0.5227419137954712,0.3369044363498688,0.5804346799850464
253,0.2731685936450958,0.5226553082466125,0.3343769311904907,0.5782533288002014
254,0.2729640007019043,0.5224595665931702,0.3377699851989746,0.5811797976493835
255,0.2738279104232788,0.5232856869697571,0.3372805416584015,0.5807585716247559
256,0.2735300064086914,0.523000955581665,0.33200815320014954,0.5762014985084534
257,0.2726861536502838,0.5221936106681824,0.33105409145355225,0.5753729939460754
258,0.272175133228302,0.5217040777206421,0.33127927780151367,0.575568675994873
259,0.2721763253211975,0.5217052102088928,0.3311697542667389,0.5754734873771667
260,0.27211400866508484,0.5216454863548279,0.33090347051620483,0.5752421021461487
261,0.2721337378025055,0.5216643810272217,0.33602744340896606,0.5796787142753601
262,0.27201172709465027,0.5215474367141724,0.33091872930526733,0.5752553343772888
263,0.2723236083984375,0.521846354007721,0.33570805191993713,0.5794031620025635
264,0.2711540162563324,0.5207244753837585,0.3390761911869049,0.5823025107383728
265,0.2713601291179657,0.5209223628044128,0.33240777254104614,0.576548159122467
266,0.27168384194374084,0.5212330222129822,0.33139529824256897,0.5756694078445435
267,0.2713942527770996,0.5209551453590393,0.33037903904914856,0.5747860670089722
268,0.2707119882106781,0.5202999114990234,0.334700345993042,0.5785329341888428
269,0.27123478055000305,0.5208020210266113,0.3347497582435608,0.578575611114502
270,0.27094635367393494,0.5205250382423401,0.33073776960372925,0.5750980377197266
271,0.27096882462501526,0.5205466747283936,0.33213335275650024,0.5763100981712341
272,0.27063292264938354,0.5202239155769348,0.3350510597229004,0.5788359642028809
273,0.2709134817123413,0.5204935073852539,0.33074793219566345,0.5751068592071533
274,0.2701228857040405,0.5197334885597229,0.33405086398124695,0.577971339225769
275,0.27059924602508545,0.5201915502548218,0.3544784486293793,0.5953809022903442
276,0.2697649598121643,0.5193890333175659,0.33173736929893494,0.575966477394104
277,0.26961079239845276,0.5192405581474304,0.336101233959198,0.5797423720359802
278,0.2698880434036255,0.5195074677467346,0.3383377492427826,0.5816680788993835
279,0.2697054147720337,0.519331693649292,0.33430054783821106,0.5781872868537903
280,0.2695198059082031,0.5191529989242554,0.3383977711200714,0.5817196369171143
281,0.26907292008399963,0.518722414970398,0.33381906151771545,0.5777707695960999
282,0.268936425447464,0.5185908079147339,0.3305330276489258,0.5749199986457825
283,0.26850247383117676,0.5181722640991211,0.33400601148605347,0.5779325366020203
284,0.2691328227519989,0.5187801122665405,0.3418025076389313,0.584638774394989
285,0.26879480481147766,0.5184542536735535,0.33212509751319885,0.5763029456138611
286,0.2684146463871002,0.5180875062942505,0.3324213922023773,0.5765599608421326
287,0.26890242099761963,0.5185580253601074,0.3345423936843872,0.5783963799476624
288,0.26842013001441956,0.5180927515029907,0.3371325135231018,0.5806311368942261
289,0.268246591091156,0.5179252624511719,0.33146190643310547,0.5757272839546204
290,0.2681612968444824,0.5178429484367371,0.33129143714904785,0.5755792260169983
291,0.26838910579681396,0.5180628299713135,0.33132198452949524,0.5756057500839233
292,0.2681071162223816,0.5177906155586243,0.33323460817337036,0.5772647261619568
293,0.2675195634365082,0.5172229409217834,0.3330049216747284,0.5770657658576965
294,0.2682097852230072,0.5178897380828857,0.33466804027557373,0.5785049796104431
295,0.26716169714927673,0.5168768763542175,0.33212968707084656,0.576306939125061
296,0.2673768997192383,0.5170850157737732,0.33358412981033325,0.5775673985481262
297,0.2677459716796875,0.5174417495727539,0.332947313785553,0.5770158767700195
298,0.2670462727546692,0.5167651772499084,0.33235105872154236,0.5764989256858826
299,0.2670430541038513,0.5167620778083801,0.3390951454639435,0.5823187828063965
300,0.26750656962394714,0.5172103643417358,0.33692362904548645,0.5804511904716492
301,0.26668521761894226,0.5164157152175903,0.33677807450294495,0.5803258419036865
302,0.26620838046073914,0.5159538388252258,0.33362117409706116,0.5775994658470154
303,0.26649054884910583,0.5162271857261658,0.33133259415626526,0.5756149888038635
304,0.26643261313438416,0.5161710977554321,0.33567965030670166,0.5793786644935608
305,0.2669217586517334,0.5166447162628174,0.3331109285354614,0.5771576166152954
306,0.26632967591285706,0.5160713791847229,0.3361557126045227,0.5797893404960632
307,0.2666812837123871,0.5164119005203247,0.3322160542011261,0.5763818621635437
